video_path,category,actual_label,predicted_label,prediction_probability,evidence_type,feature,feature_family,feature_value,shap_value,direction
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top FAKE Evidence,s_hist_2_mean,Color (HSV),0.058992,0.420489,Pushes FAKE
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.310065,-1.488817,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,s_hist_5_min,Color (HSV),0.383179,-1.483837,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,s_hist_5_mean,Color (HSV),0.422688,-1.464859,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,lbp_hist_5_max,Texture (LBP & Gray),0.343063,-0.783782,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,s_hist_6_min,Color (HSV),0.108368,-0.765662,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,s_hist_5_max,Color (HSV),0.445648,-0.763701,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,h_hist_4_max,Color (HSV),0.612152,-0.593388,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.026017,-0.577436,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.01564,-0.515736,Pushes REAL
Dataset\Video\FaceSwap\618_629.mp4,FaceSwap,FAKE,REAL,0.9896,Top REAL Evidence,v_hist_0_min,Color (HSV),0.014084,-0.510851,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,s_std_std,Color (HSV),7.196342,1.006595,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,v_hist_1_min,Color (HSV),0.37178,0.978118,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.220241,0.912531,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.026957,0.750148,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,edge_std_mean,Edge (Canny),55.597409,0.652936,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,h_mean_min,Color (HSV),108.304092,0.646733,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,lbp_hist_6_std,Texture (LBP & Gray),0.003153,0.606382,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,s_hist_3_min,Color (HSV),0.242203,0.504596,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.232071,0.502939,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top FAKE Evidence,v_hist_5_std,Color (HSV),0.026683,0.432205,Pushes FAKE
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,s_hist_2_mean,Color (HSV),0.335263,-1.143328,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.016124,-1.064972,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,dct_mid_energy_std,Frequency (DCT),824.68576,-0.757607,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,s_hist_3_mean,Color (HSV),0.269026,-0.727065,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,s_hist_7_std,Color (HSV),0.031652,-0.723003,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,dct_high_low_ratio_std,Frequency (DCT),6.3e-05,-0.701431,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,dct_high_energy_std,Frequency (DCT),40.60892,-0.67941,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,h_std_mean,Color (HSV),61.406303,-0.576704,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.066437,-0.555476,Pushes REAL
Dataset\Video\FaceSwap\643_646.mp4,FaceSwap,FAKE,FAKE,0.6792,Top REAL Evidence,h_hist_7_min,Color (HSV),0.213943,-0.550209,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.034618,1.072592,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,v_hist_5_mean,Color (HSV),0.395094,0.656231,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,lbp_hist_3_max,Texture (LBP & Gray),0.117615,0.558242,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,h_hist_0_min,Color (HSV),0.812256,0.555103,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,v_hist_5_max,Color (HSV),0.409637,0.536967,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,lbp_hist_4_max,Texture (LBP & Gray),0.331573,0.5332,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,h_hist_4_max,Color (HSV),0.003189,0.500721,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,edge_std_mean,Edge (Canny),59.618857,0.499941,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,lbp_hist_3_mean,Texture (LBP & Gray),0.113812,0.495713,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top FAKE Evidence,lbp_hist_8_min,Texture (LBP & Gray),0.086578,0.495568,Pushes FAKE
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,h_mean_min,Color (HSV),20.749786,-0.904668,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,v_hist_4_mean,Color (HSV),0.312549,-0.690918,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,s_std_mean,Color (HSV),32.130719,-0.642839,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,h_mean_std,Color (HSV),5.440946,-0.608112,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,v_hist_0_min,Color (HSV),0.0,-0.570495,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,s_std_max,Color (HSV),33.222182,-0.56931,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.065048,-0.490224,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.056412,-0.480475,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.040175,-0.468823,Pushes REAL
Dataset\Video\FaceSwap\718_972.mp4,FaceSwap,FAKE,FAKE,0.9217,Top REAL Evidence,v_hist_0_mean,Color (HSV),0.000224,-0.383958,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,s_hist_6_mean,Color (HSV),0.295708,1.030565,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.24733,0.801126,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,edge_std_mean,Edge (Canny),56.614634,0.614236,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.165596,0.493327,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,h_mean_min,Color (HSV),96.556091,0.438567,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,v_hist_4_std,Color (HSV),0.033506,0.419999,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.038147,0.408554,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,h_std_mean,Color (HSV),38.856829,0.3931,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,s_mean_mean,Color (HSV),151.067329,0.361031,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top FAKE Evidence,dct_mid_energy_max,Frequency (DCT),1550.79834,0.335988,Pushes FAKE
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,s_hist_6_min,Color (HSV),0.202087,-1.791626,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.020807,-1.475027,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,s_hist_4_std,Color (HSV),0.020196,-0.785078,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.254956,-0.601452,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,s_hist_6_max,Color (HSV),0.332489,-0.484771,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,v_hist_0_min,Color (HSV),0.044861,-0.380512,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,h_hist_4_max,Color (HSV),0.474823,-0.346652,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,lbp_hist_7_mean,Texture (LBP & Gray),0.054391,-0.341781,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,v_hist_4_mean,Color (HSV),0.223289,-0.340711,Pushes REAL
Dataset\Video\FaceSwap\777_745.mp4,FaceSwap,FAKE,REAL,0.8456,Top REAL Evidence,s_hist_5_mean,Color (HSV),0.13959,-0.329932,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.252655,0.905193,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.212254,0.851257,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,glcm_correlation_max,Texture (GLCM),0.883062,0.661792,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,glcm_energy_max,Texture (GLCM),0.091497,0.514559,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,glcm_correlation_mean,Texture (GLCM),0.861627,0.424539,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,lbp_hist_5_std,Texture (LBP & Gray),0.011488,0.379172,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,h_hist_4_max,Color (HSV),0.080536,0.361754,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,s_hist_7_std,Color (HSV),0.001228,0.316406,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,lbp_hist_8_min,Texture (LBP & Gray),0.127853,0.31618,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top FAKE Evidence,s_hist_6_min,Color (HSV),0.009811,0.313255,Pushes FAKE
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.270135,-0.845873,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.010947,-0.611752,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,dct_mid_energy_max,Frequency (DCT),8534.587891,-0.490411,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,v_hist_0_min,Color (HSV),0.02449,-0.46678,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,h_hist_2_min,Color (HSV),0.191254,-0.456655,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,edge_std_mean,Edge (Canny),84.430455,-0.444008,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,dct_high_energy_std,Frequency (DCT),30.167752,-0.430792,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,lbp_hist_5_max,Texture (LBP & Gray),0.290436,-0.409213,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,dct_mid_energy_min,Frequency (DCT),7609.272949,-0.395406,Pushes REAL
Dataset\Video\FaceSwap\791_770.mp4,FaceSwap,FAKE,FAKE,0.5561,Top REAL Evidence,h_hist_3_max,Color (HSV),0.193527,-0.369968,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.005214,1.122199,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,h_mean_min,Color (HSV),109.283401,0.664086,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.021763,0.531528,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,lbp_hist_6_std,Texture (LBP & Gray),0.002979,0.530852,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,s_hist_3_mean,Color (HSV),0.01868,0.500386,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,s_hist_6_min,Color (HSV),1.5e-05,0.420495,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,h_std_mean,Color (HSV),38.493103,0.408743,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,gray_mean_min,Texture (LBP & Gray),132.891891,0.3763,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,lbp_hist_5_std,Texture (LBP & Gray),0.011426,0.37301,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top FAKE Evidence,edge_std_mean,Edge (Canny),63.193088,0.363961,Pushes FAKE
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,v_hist_4_mean,Color (HSV),0.559543,-1.659993,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.072647,-0.847318,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.061661,-0.805325,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,s_std_mean,Color (HSV),24.55582,-0.798643,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,s_std_max,Color (HSV),25.121433,-0.710911,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,v_hist_0_min,Color (HSV),0.000305,-0.569203,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,h_hist_3_max,Color (HSV),0.259003,-0.549751,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,s_hist_2_mean,Color (HSV),0.224632,-0.517109,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,h_hist_7_min,Color (HSV),0.203125,-0.510406,Pushes REAL
Dataset\Video\FaceSwap\890_837.mp4,FaceSwap,FAKE,REAL,0.8629,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.03865,-0.480522,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,v_hist_6_std,Color (HSV),0.054172,2.360563,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,h_hist_1_min,Color (HSV),0.438583,0.996931,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,v_hist_5_mean,Color (HSV),0.44138,0.771856,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,v_hist_5_std,Color (HSV),0.03971,0.74634,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,v_hist_5_max,Color (HSV),0.510345,0.742286,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,s_hist_5_std,Color (HSV),0.022877,0.556752,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,edge_std_mean,Edge (Canny),60.069404,0.4828,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,h_hist_1_mean,Color (HSV),0.507523,0.436039,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,v_hist_5_min,Color (HSV),0.382111,0.434953,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.000562,0.425405,Pushes FAKE
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,s_hist_5_mean,Color (HSV),0.279308,-0.890052,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,s_hist_5_min,Color (HSV),0.216125,-0.739683,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,glcm_correlation_max,Texture (GLCM),0.980931,-0.491699,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,s_hist_5_max,Color (HSV),0.296005,-0.463304,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,lbp_hist_9_min,Texture (LBP & Gray),0.04451,-0.458568,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,h_mean_min,Color (HSV),46.358215,-0.450904,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,s_hist_4_std,Color (HSV),0.014168,-0.450331,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,glcm_energy_max,Texture (GLCM),0.223467,-0.438332,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.044525,-0.435452,Pushes REAL
Dataset\Video\NeuralTextures\044_945.mp4,NeuralTextures,FAKE,FAKE,0.9984,Top REAL Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.001209,-0.431373,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.252869,0.909368,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,v_hist_5_mean,Color (HSV),0.392888,0.65072,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,edge_std_mean,Edge (Canny),57.0408,0.598022,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,v_hist_5_max,Color (HSV),0.396667,0.510525,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,gray_mean_min,Texture (LBP & Gray),145.27037,0.493189,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,s_hist_3_mean,Color (HSV),0.021454,0.486785,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,h_hist_4_max,Color (HSV),0.019836,0.470811,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,h_std_max,Color (HSV),73.325719,0.466837,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,v_hist_5_min,Color (HSV),0.386475,0.442125,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.00054,0.441477,Pushes FAKE
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,h_hist_7_min,Color (HSV),0.358841,-1.083314,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,h_std_mean,Color (HSV),72.967739,-1.073937,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,s_std_mean,Color (HSV),23.748991,-0.815238,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,s_std_max,Color (HSV),24.534288,-0.721174,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.25878,-0.663024,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.014948,-0.662351,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.013611,-0.6506,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,v_hist_6_min,Color (HSV),0.231537,-0.609086,Pushes REAL
Dataset\Video\NeuralTextures\046_904.mp4,NeuralTextures,FAKE,FAKE,0.6171,Top REAL Evidence,h_hist_7_max,Color (HSV),0.392822,-0.528376,Pushes REAL
